S5E,SSMI,IBEX,GDAXI,FTSE,FCHI,BFX,AEX,SSEC,NSEI,N225,KSE,KS11,HSI,BSESN,AORD,SPX,RUT,MXX,IXIC,DJI,BVSP
1,0.9207323677038552,0.8649865881337274,0.9694080209649192,0.9233487651160754,0.9934634771285312,0.917091684107188,0.9751587933258848,0.2413637780286088,0.35377801452256513,0.6512487412653439,-0.00466516118154096,0.5291688060454722,0.5739919071120574,0.4331092391602249,0.6043149928290498,0.8727033879045736,0.6247052380227063,0.5126458472791948,0.7580218824920968,0.8714605390080205,0.6434396779369798
0.9207323677038552,1,0.7475007647961099,0.8907889036746337,0.9286349895336636,0.9193635307358972,0.8920229165914461,0.9491568869222254,0.33350803413810437,0.4590340169226641,0.6845684363081412,0.03215822925300058,0.5565627054736031,0.6149610721457527,0.46333499032801134,0.6790952130422372,0.8518303626780573,0.6287885144768857,0.5378015470549696,0.7217072744746826,0.8646079628901482,0.6817763447447843
0.8649865881337274,0.7475007647961099,1,0.7616629896564643,0.8313544500371929,0.883404578647532,0.8610300595955291,0.8056213740234746,0.16261090868272995,0.1377731307164899,0.5096585046223846,-0.14181223466859474,0.28950434478729015,0.48358988106604023,0.26008826742469304,0.6607754254247655,0.7170554351428768,0.5944669477915007,0.5134877464409213,0.5953053722022987,0.7023957024439259,0.46760063450250994
0.9694080209649192,0.8907889036746337,0.7616629896564643,1,0.8757405579169221,0.9560228778517956,0.8706308151856,0.956808816464096,0.20497122914070423,0.31533812433777375,0.6655033652938228,0.06098147146496328,0.6470463973200581,0.6342179313196972,0.5052379010830752,0.5237067351301677,0.8670960121127076,0.48558872516588686,0.45393114967341863,0.803834572582461,0.8701600744505463,0.6478551507664185
0.9233487651160754,0.9286349895336636,0.8313544500371929,0.8757405579169221,1,0.9427289052616528,0.9390586260042788,0.9416237329419638,0.32041556119167725,0.4173539032862734,0.6500710406841879,0.04510880861406294,0.5885681162242541,0.6803492702634425,0.5008816357186697,0.7518291010003243,0.8907349284676709,0.7122960491763404,0.6864086278581638,0.7835006636888233,0.8936099148988922,0.6923969190136023
0.9934634771285312,0.9193635307358972,0.883404578647532,0.9560228778517956,0.9427289052616528,1,0.9376629090338374,0.969406423904804,0.2429268724012608,0.34188998554311856,0.6383944157881111,0.00344705092570597,0.5619939137554422,0.6281069519863757,0.4673962565583695,0.6637908641519058,0.8840302173310515,0.6259145018044012,0.5644392069165157,0.7800616437110045,0.8787251130962953,0.6467667396586211
0.917091684107188,0.8920229165914461,0.8610300595955291,0.8706308151856,0.9390586260042788,0.9376629090338374,1,0.935426898001299,0.23827915920868364,0.3523144935591633,0.5446739134719336,-0.00776417513563957,0.5040126442241062,0.6176671343578792,0.4089548884970736,0.7233726313954534,0.8383292078294,0.6688710630990221,0.5902333409676509,0.7273811954911508,0.837775983959369,0.5966801309879253
0.9751587933258848,0.9491568869222254,0.8056213740234746,0.956808816464096,0.9416237329419638,0.969406423904804,0.935426898001299,1,0.2547673729243742,0.3865683500297397,0.6466391957251716,0.01572302042137201,0.5800262030095182,0.6411260869071884,0.4724666275061629,0.6495044326145948,0.8889549999675905,0.629924630738908,0.5330633246776283,0.7919595116156527,0.894597655163651,0.6777544378542829
0.2413637780286088,0.33350803413810437,0.16261090868272995,0.20497122914070423,0.32041556119167725,0.2429268724012608,0.23827915920868364,0.2547673729243742,1,0.5334805840593533,0.181936483488666,0.0806094528363041,0.1733480506700185,0.3630359325123342,0.3067538751041189,0.38610891674757664,0.25755767328394796,0.3193993759323609,0.2919908830812817,0.08202135878347469,0.27288182788037263,0.32363135857810477
0.35377801452256513,0.4590340169226641,0.1377731307164899,0.31533812433777375,0.4173539032862734,0.34188998554311856,0.3523144935591633,0.3865683500297397,0.5334805840593533,1,0.4035784391322755,0.2134122319441647,0.42054406690018353,0.4281147604020379,0.8322348660028558,0.3601570613004957,0.4562344601735237,0.5622305514026738,0.4705063305617533,0.275137948903152,0.4487802594368941,0.6718883208271464
